scenarioID [],i [],V [V],wireGauge [],turns [],radius [m],wireGauge_car [],turns_car [],radius_car [m],height [m],spacing [m],velocity [m/s],totalCharge [C],cost [$],cost/charge [$/C],,best for the money,,most overall
7953,995,450,6,410,4,8,230,2.1,0.3,0,30,1,2343822.776,2343822.776,,,,
16145,2019,450,6,410,4,8,230,2.1,0.3,0.18,30,1,2292247.214,2292247.214,,,,
24337,3043,450,6,410,4,8,230,2.1,0.3,0.36,30,1,2242892.609,2242892.609,,,,
787,99,450,6,410,4,8,260,1.5,0.15,0,30,1,2343822.776,2343822.776,,,,
8979,1123,450,6,410,4,8,260,1.5,0.15,0.18,30,1,2292247.214,2292247.214,,,,
17171,2147,450,6,410,4,8,260,1.5,0.15,0.36,30,1,2242892.609,2242892.609,,,,
4883,611,450,6,410,4,8,260,1.5,0.3,0,30,1,2343822.776,2343822.776,,,,
13075,1635,450,6,410,4,8,260,1.5,0.3,0.18,30,1,2292247.214,2292247.214,,,,
21267,2659,450,6,410,4,8,260,1.5,0.3,0.36,30,1,2242892.609,2242892.609,,,,
1811,227,450,6,410,4,8,260,1.7,0.15,0,30,1,2343822.776,2343822.776,,,,
10003,1251,450,6,410,4,8,260,1.7,0.15,0.18,30,1,2292247.214,2292247.214,,,,
18195,2275,450,6,410,4,8,260,1.7,0.15,0.36,30,1,2242892.609,2242892.609,,,,
5907,739,450,6,410,4,8,260,1.7,0.3,0,30,1,2343822.776,2343822.776,,,,
14099,1763,450,6,410,4,8,260,1.7,0.3,0.18,30,1,2292247.214,2292247.214,,,,
22291,2787,450,6,410,4,8,260,1.7,0.3,0.36,30,1,2242892.609,2242892.609,,,,
2835,355,450,6,410,4,8,260,1.9,0.15,0,30,1,2343822.776,2343822.776,,,,
11027,1379,450,6,410,4,8,260,1.9,0.15,0.18,30,1,2292247.214,2292247.214,,,,
19219,2403,450,6,410,4,8,260,1.9,0.15,0.36,30,1,2242892.609,2242892.609,,,,
6931,867,450,6,410,4,8,260,1.9,0.3,0,30,1,2343822.776,2343822.776,,,,
15123,1891,450,6,410,4,8,260,1.9,0.3,0.18,30,1,2292247.214,2292247.214,,,,
23315,2915,450,6,410,4,8,260,1.9,0.3,0.36,30,1,2242892.609,2242892.609,,,,
3859,483,450,6,410,4,8,260,2.1,0.15,0,30,1,2343822.776,2343822.776,,,,
12051,1507,450,6,410,4,8,260,2.1,0.15,0.18,30,1,2292247.214,2292247.214,,,,
20243,2531,450,6,410,4,8,260,2.1,0.15,0.36,30,1,2242892.609,2242892.609,,,,
7955,995,450,6,410,4,8,260,2.1,0.3,0,30,1,2343822.776,2343822.776,,,,
16147,2019,450,6,410,4,8,260,2.1,0.3,0.18,30,1,2292247.214,2292247.214,,,,
24339,3043,450,6,410,4,8,260,2.1,0.3,0.36,30,1,2242892.609,2242892.609,,,,
789,99,450,6,410,4,8,290,1.5,0.15,0,30,1,2343822.776,2343822.776,,,,
8981,1123,450,6,410,4,8,290,1.5,0.15,0.18,30,1,2292247.214,2292247.214,,,,
17173,2147,450,6,410,4,8,290,1.5,0.15,0.36,30,1,2242892.609,2242892.609,,,,
4885,611,450,6,410,4,8,290,1.5,0.3,0,30,1,2343822.776,2343822.776,,,,
13077,1635,450,6,410,4,8,290,1.5,0.3,0.18,30,1,2292247.214,2292247.214,,,,
21269,2659,450,6,410,4,8,290,1.5,0.3,0.36,30,1,2242892.609,2242892.609,,,,
1813,227,450,6,410,4,8,290,1.7,0.15,0,30,1,2343822.776,2343822.776,,,,
10005,1251,450,6,410,4,8,290,1.7,0.15,0.18,30,1,2292247.214,2292247.214,,,,
18197,2275,450,6,410,4,8,290,1.7,0.15,0.36,30,1,2242892.609,2242892.609,,,,
5909,739,450,6,410,4,8,290,1.7,0.3,0,30,1,2343822.776,2343822.776,,,,
14101,1763,450,6,410,4,8,290,1.7,0.3,0.18,30,1,2292247.214,2292247.214,,,,
22293,2787,450,6,410,4,8,290,1.7,0.3,0.36,30,1,2242892.609,2242892.609,,,,
2837,355,450,6,410,4,8,290,1.9,0.15,0,30,1,2343822.776,2343822.776,,,,
11029,1379,450,6,410,4,8,290,1.9,0.15,0.18,30,1,2292247.214,2292247.214,,,,
19221,2403,450,6,410,4,8,290,1.9,0.15,0.36,30,1,2242892.609,2242892.609,,,,
6933,867,450,6,410,4,8,290,1.9,0.3,0,30,1,2343822.776,2343822.776,,,,
15125,1891,450,6,410,4,8,290,1.9,0.3,0.18,30,1,2292247.214,2292247.214,,,,
23317,2915,450,6,410,4,8,290,1.9,0.3,0.36,30,1,2242892.609,2242892.609,,,,
3861,483,450,6,410,4,8,290,2.1,0.15,0,30,1,2343822.776,2343822.776,,,,
12053,1507,450,6,410,4,8,290,2.1,0.15,0.18,30,1,2292247.214,2292247.214,,,,
20245,2531,450,6,410,4,8,290,2.1,0.15,0.36,30,1,2242892.609,2242892.609,,,,
7957,995,450,6,410,4,8,290,2.1,0.3,0,30,1,2343822.776,2343822.776,,,,
16149,2019,450,6,410,4,8,290,2.1,0.3,0.18,30,1,2292247.214,2292247.214,,,,
24341,3043,450,6,410,4,8,290,2.1,0.3,0.36,30,1,2242892.609,2242892.609,,,,
791,99,450,6,410,4,8,320,1.5,0.15,0,30,1,2343822.776,2343822.776,,,,
8983,1123,450,6,410,4,8,320,1.5,0.15,0.18,30,1,2292247.214,2292247.214,,,,
17175,2147,450,6,410,4,8,320,1.5,0.15,0.36,30,1,2242892.609,2242892.609,,,,
4887,611,450,6,410,4,8,320,1.5,0.3,0,30,1,2343822.776,2343822.776,,,,
13079,1635,450,6,410,4,8,320,1.5,0.3,0.18,30,1,2292247.214,2292247.214,,,,
21271,2659,450,6,410,4,8,320,1.5,0.3,0.36,30,1,2242892.609,2242892.609,,,,
1815,227,450,6,410,4,8,320,1.7,0.15,0,30,1,2343822.776,2343822.776,,,,
10007,1251,450,6,410,4,8,320,1.7,0.15,0.18,30,1,2292247.214,2292247.214,,,,
18199,2275,450,6,410,4,8,320,1.7,0.15,0.36,30,1,2242892.609,2242892.609,,,,
5911,739,450,6,410,4,8,320,1.7,0.3,0,30,1,2343822.776,2343822.776,,,,
14103,1763,450,6,410,4,8,320,1.7,0.3,0.18,30,1,2292247.214,2292247.214,,,,
22295,2787,450,6,410,4,8,320,1.7,0.3,0.36,30,1,2242892.609,2242892.609,,,,
2839,355,450,6,410,4,8,320,1.9,0.15,0,30,1,2343822.776,2343822.776,,,,
11031,1379,450,6,410,4,8,320,1.9,0.15,0.18,30,1,2292247.214,2292247.214,,,,
19223,2403,450,6,410,4,8,320,1.9,0.15,0.36,30,1,2242892.609,2242892.609,,,,
6935,867,450,6,410,4,8,320,1.9,0.3,0,30,1,2343822.776,2343822.776,,,,
15127,1891,450,6,410,4,8,320,1.9,0.3,0.18,30,1,2292247.214,2292247.214,,,,
23319,2915,450,6,410,4,8,320,1.9,0.3,0.36,30,1,2242892.609,2242892.609,,,,
3863,483,450,6,410,4,8,320,2.1,0.15,0,30,1,2343822.776,2343822.776,,,,
12055,1507,450,6,410,4,8,320,2.1,0.15,0.18,30,1,2292247.214,2292247.214,,,,
20247,2531,450,6,410,4,8,320,2.1,0.15,0.36,30,1,2242892.609,2242892.609,,,,
7959,995,450,6,410,4,8,320,2.1,0.3,0,30,1,2343822.776,2343822.776,,,,
16151,2019,450,6,410,4,8,320,2.1,0.3,0.18,30,1,2292247.214,2292247.214,,,,
24343,3043,450,6,410,4,8,320,2.1,0.3,0.36,30,1,2242892.609,2242892.609,,,,
786,99,450,6,410,4,12,230,1.5,0.15,0,30,1,2343822.776,2343822.776,,,,
8978,1123,450,6,410,4,12,230,1.5,0.15,0.18,30,1,2292247.214,2292247.214,,,,
17170,2147,450,6,410,4,12,230,1.5,0.15,0.36,30,1,2242892.609,2242892.609,,,,
4882,611,450,6,410,4,12,230,1.5,0.3,0,30,1,2343822.776,2343822.776,,,,
13074,1635,450,6,410,4,12,230,1.5,0.3,0.18,30,1,2292247.214,2292247.214,,,,
21266,2659,450,6,410,4,12,230,1.5,0.3,0.36,30,1,2242892.609,2242892.609,,,,
1810,227,450,6,410,4,12,230,1.7,0.15,0,30,1,2343822.776,2343822.776,,,,
10002,1251,450,6,410,4,12,230,1.7,0.15,0.18,30,1,2292247.214,2292247.214,,,,
18194,2275,450,6,410,4,12,230,1.7,0.15,0.36,30,1,2242892.609,2242892.609,,,,
5906,739,450,6,410,4,12,230,1.7,0.3,0,30,1,2343822.776,2343822.776,,,,
14098,1763,450,6,410,4,12,230,1.7,0.3,0.18,30,1,2292247.214,2292247.214,,,,
22290,2787,450,6,410,4,12,230,1.7,0.3,0.36,30,1,2242892.609,2242892.609,,,,
2834,355,450,6,410,4,12,230,1.9,0.15,0,30,1,2343822.776,2343822.776,,,,
11026,1379,450,6,410,4,12,230,1.9,0.15,0.18,30,1,2292247.214,2292247.214,,,,
19218,2403,450,6,410,4,12,230,1.9,0.15,0.36,30,1,2242892.609,2242892.609,,,,
6930,867,450,6,410,4,12,230,1.9,0.3,0,30,1,2343822.776,2343822.776,,,,
15122,1891,450,6,410,4,12,230,1.9,0.3,0.18,30,1,2292247.214,2292247.214,,,,
23314,2915,450,6,410,4,12,230,1.9,0.3,0.36,30,1,2242892.609,2242892.609,,,,
3858,483,450,6,410,4,12,230,2.1,0.15,0,30,1,2343822.776,2343822.776,,,,
12050,1507,450,6,410,4,12,230,2.1,0.15,0.18,30,1,2292247.214,2292247.214,,,,
20242,2531,450,6,410,4,12,230,2.1,0.15,0.36,30,1,2242892.609,2242892.609,,,,
7954,995,450,6,410,4,12,230,2.1,0.3,0,30,1,2343822.776,2343822.776,,,,
16146,2019,450,6,410,4,12,230,2.1,0.3,0.18,30,1,2292247.214,2292247.214,,,,
24338,3043,450,6,410,4,12,230,2.1,0.3,0.36,30,1,2242892.609,2242892.609,,,,
788,99,450,6,410,4,12,260,1.5,0.15,0,30,1,2343822.776,2343822.776,,,,
8980,1123,450,6,410,4,12,260,1.5,0.15,0.18,30,1,2292247.214,2292247.214,,,,
17172,2147,450,6,410,4,12,260,1.5,0.15,0.36,30,1,2242892.609,2242892.609,,,,
4884,611,450,6,410,4,12,260,1.5,0.3,0,30,1,2343822.776,2343822.776,,,,
13076,1635,450,6,410,4,12,260,1.5,0.3,0.18,30,1,2292247.214,2292247.214,,,,
21268,2659,450,6,410,4,12,260,1.5,0.3,0.36,30,1,2242892.609,2242892.609,,,,
1812,227,450,6,410,4,12,260,1.7,0.15,0,30,1,2343822.776,2343822.776,,,,
10004,1251,450,6,410,4,12,260,1.7,0.15,0.18,30,1,2292247.214,2292247.214,,,,
18196,2275,450,6,410,4,12,260,1.7,0.15,0.36,30,1,2242892.609,2242892.609,,,,
5908,739,450,6,410,4,12,260,1.7,0.3,0,30,1,2343822.776,2343822.776,,,,
14100,1763,450,6,410,4,12,260,1.7,0.3,0.18,30,1,2292247.214,2292247.214,,,,
22292,2787,450,6,410,4,12,260,1.7,0.3,0.36,30,1,2242892.609,2242892.609,,,,
2836,355,450,6,410,4,12,260,1.9,0.15,0,30,1,2343822.776,2343822.776,,,,
11028,1379,450,6,410,4,12,260,1.9,0.15,0.18,30,1,2292247.214,2292247.214,,,,
19220,2403,450,6,410,4,12,260,1.9,0.15,0.36,30,1,2242892.609,2242892.609,,,,
6932,867,450,6,410,4,12,260,1.9,0.3,0,30,1,2343822.776,2343822.776,,,,
15124,1891,450,6,410,4,12,260,1.9,0.3,0.18,30,1,2292247.214,2292247.214,,,,
23316,2915,450,6,410,4,12,260,1.9,0.3,0.36,30,1,2242892.609,2242892.609,,,,
3860,483,450,6,410,4,12,260,2.1,0.15,0,30,1,2343822.776,2343822.776,,,,
12052,1507,450,6,410,4,12,260,2.1,0.15,0.18,30,1,2292247.214,2292247.214,,,,
20244,2531,450,6,410,4,12,260,2.1,0.15,0.36,30,1,2242892.609,2242892.609,,,,
7956,995,450,6,410,4,12,260,2.1,0.3,0,30,1,2343822.776,2343822.776,,,,
16148,2019,450,6,410,4,12,260,2.1,0.3,0.18,30,1,2292247.214,2292247.214,,,,
24340,3043,450,6,410,4,12,260,2.1,0.3,0.36,30,1,2242892.609,2242892.609,,,,
790,99,450,6,410,4,12,290,1.5,0.15,0,30,1,2343822.776,2343822.776,,,,
8982,1123,450,6,410,4,12,290,1.5,0.15,0.18,30,1,2292247.214,2292247.214,,,,
17174,2147,450,6,410,4,12,290,1.5,0.15,0.36,30,1,2242892.609,2242892.609,,,,
4886,611,450,6,410,4,12,290,1.5,0.3,0,30,1,2343822.776,2343822.776,,,,
13078,1635,450,6,410,4,12,290,1.5,0.3,0.18,30,1,2292247.214,2292247.214,,,,
21270,2659,450,6,410,4,12,290,1.5,0.3,0.36,30,1,2242892.609,2242892.609,,,,
1814,227,450,6,410,4,12,290,1.7,0.15,0,30,1,2343822.776,2343822.776,,,,
10006,1251,450,6,410,4,12,290,1.7,0.15,0.18,30,1,2292247.214,2292247.214,,,,
18198,2275,450,6,410,4,12,290,1.7,0.15,0.36,30,1,2242892.609,2242892.609,,,,
5910,739,450,6,410,4,12,290,1.7,0.3,0,30,1,2343822.776,2343822.776,,,,
14102,1763,450,6,410,4,12,290,1.7,0.3,0.18,30,1,2292247.214,2292247.214,,,,
22294,2787,450,6,410,4,12,290,1.7,0.3,0.36,30,1,2242892.609,2242892.609,,,,
2838,355,450,6,410,4,12,290,1.9,0.15,0,30,1,2343822.776,2343822.776,,,,
11030,1379,450,6,410,4,12,290,1.9,0.15,0.18,30,1,2292247.214,2292247.214,,,,
19222,2403,450,6,410,4,12,290,1.9,0.15,0.36,30,1,2242892.609,2242892.609,,,,
6934,867,450,6,410,4,12,290,1.9,0.3,0,30,1,2343822.776,2343822.776,,,,
15126,1891,450,6,410,4,12,290,1.9,0.3,0.18,30,1,2292247.214,2292247.214,,,,
23318,2915,450,6,410,4,12,290,1.9,0.3,0.36,30,1,2242892.609,2242892.609,,,,
3862,483,450,6,410,4,12,290,2.1,0.15,0,30,1,2343822.776,2343822.776,,,,
12054,1507,450,6,410,4,12,290,2.1,0.15,0.18,30,1,2292247.214,2292247.214,,,,
20246,2531,450,6,410,4,12,290,2.1,0.15,0.36,30,1,2242892.609,2242892.609,,,,
7958,995,450,6,410,4,12,290,2.1,0.3,0,30,1,2343822.776,2343822.776,,,,
16150,2019,450,6,410,4,12,290,2.1,0.3,0.18,30,1,2292247.214,2292247.214,,,,
24342,3043,450,6,410,4,12,290,2.1,0.3,0.36,30,1,2242892.609,2242892.609,,,,
792,99,450,6,410,4,12,320,1.5,0.15,0,30,1,2343822.776,2343822.776,,,,
8984,1123,450,6,410,4,12,320,1.5,0.15,0.18,30,1,2292247.214,2292247.214,,,,
17176,2147,450,6,410,4,12,320,1.5,0.15,0.36,30,1,2242892.609,2242892.609,,,,
4888,611,450,6,410,4,12,320,1.5,0.3,0,30,1,2343822.776,2343822.776,,,,
13080,1635,450,6,410,4,12,320,1.5,0.3,0.18,30,1,2292247.214,2292247.214,,,,
21272,2659,450,6,410,4,12,320,1.5,0.3,0.36,30,1,2242892.609,2242892.609,,,,
1816,227,450,6,410,4,12,320,1.7,0.15,0,30,1,2343822.776,2343822.776,,,,
10008,1251,450,6,410,4,12,320,1.7,0.15,0.18,30,1,2292247.214,2292247.214,,,,
18200,2275,450,6,410,4,12,320,1.7,0.15,0.36,30,1,2242892.609,2242892.609,,,,
5912,739,450,6,410,4,12,320,1.7,0.3,0,30,1,2343822.776,2343822.776,,,,
14104,1763,450,6,410,4,12,320,1.7,0.3,0.18,30,1,2292247.214,2292247.214,,,,
22296,2787,450,6,410,4,12,320,1.7,0.3,0.36,30,1,2242892.609,2242892.609,,,,
2840,355,450,6,410,4,12,320,1.9,0.15,0,30,1,2343822.776,2343822.776,,,,
11032,1379,450,6,410,4,12,320,1.9,0.15,0.18,30,1,2292247.214,2292247.214,,,,
19224,2403,450,6,410,4,12,320,1.9,0.15,0.36,30,1,2242892.609,2242892.609,,,,
6936,867,450,6,410,4,12,320,1.9,0.3,0,30,1,2343822.776,2343822.776,,,,
15128,1891,450,6,410,4,12,320,1.9,0.3,0.18,30,1,2292247.214,2292247.214,,,,
23320,2915,450,6,410,4,12,320,1.9,0.3,0.36,30,1,2242892.609,2242892.609,,,,
3864,483,450,6,410,4,12,320,2.1,0.15,0,30,1,2343822.776,2343822.776,,,,
12056,1507,450,6,410,4,12,320,2.1,0.15,0.18,30,1,2292247.214,2292247.214,,,,
20248,2531,450,6,410,4,12,320,2.1,0.15,0.36,30,1,2242892.609,2242892.609,,,,
7960,995,450,6,410,4,12,320,2.1,0.3,0,30,1,2343822.776,2343822.776,,,,
16152,2019,450,6,410,4,12,320,2.1,0.3,0.18,30,1,2292247.214,2292247.214,,,,
24344,3043,450,6,410,4,12,320,2.1,0.3,0.36,30,1,2242892.609,2242892.609,,,,
81,11,450,6,460,1,8,230,1.5,0.15,0,30,1,26673136.73,26673136.73,,,,
8273,1035,450,6,460,1,8,230,1.5,0.15,0.18,30,1,24470767.64,24470767.64,,,,
16465,2059,450,6,460,1,8,230,1.5,0.15,0.36,30,1,22604353.16,22604353.16,,,,
4177,523,450,6,460,1,8,230,1.5,0.3,0,30,1,26673136.73,26673136.73,,,,
12369,1547,450,6,460,1,8,230,1.5,0.3,0.18,30,1,24470767.64,24470767.64,,,,
20561,2571,450,6,460,1,8,230,1.5,0.3,0.36,30,1,22604353.16,22604353.16,,,,
1105,139,450,6,460,1,8,230,1.7,0.15,0,30,1,26673136.73,26673136.73,,,,
9297,1163,450,6,460,1,8,230,1.7,0.15,0.18,30,1,24470767.64,24470767.64,,,,
17489,2187,450,6,460,1,8,230,1.7,0.15,0.36,30,1,22604353.16,22604353.16,,,,
5201,651,450,6,460,1,8,230,1.7,0.3,0,30,1,26673136.73,26673136.73,,,,
13393,1675,450,6,460,1,8,230,1.7,0.3,0.18,30,1,24470767.64,24470767.64,,,,
21585,2699,450,6,460,1,8,230,1.7,0.3,0.36,30,1,22604353.16,22604353.16,,,,
2129,267,450,6,460,1,8,230,1.9,0.15,0,30,1,26673136.73,26673136.73,,,,
10321,1291,450,6,460,1,8,230,1.9,0.15,0.18,30,1,24470767.64,24470767.64,,,,
18513,2315,450,6,460,1,8,230,1.9,0.15,0.36,30,1,22604353.16,22604353.16,,,,
6225,779,450,6,460,1,8,230,1.9,0.3,0,30,1,26673136.73,26673136.73,,,,
14417,1803,450,6,460,1,8,230,1.9,0.3,0.18,30,1,24470767.64,24470767.64,,,,
22609,2827,450,6,460,1,8,230,1.9,0.3,0.36,30,1,22604353.16,22604353.16,,,,
3153,395,450,6,460,1,8,230,2.1,0.15,0,30,1,26673136.73,26673136.73,,,,
11345,1419,450,6,460,1,8,230,2.1,0.15,0.18,30,1,24470767.64,24470767.64,,,,
19537,2443,450,6,460,1,8,230,2.1,0.15,0.36,30,1,22604353.16,22604353.16,,,,
7249,907,450,6,460,1,8,230,2.1,0.3,0,30,1,26673136.73,26673136.73,,,,
15441,1931,450,6,460,1,8,230,2.1,0.3,0.18,30,1,24470767.64,24470767.64,,,,
23633,2955,450,6,460,1,8,230,2.1,0.3,0.36,30,1,22604353.16,22604353.16,,,,
83,11,450,6,460,1,8,260,1.5,0.15,0,30,1,26673136.73,26673136.73,,,,
8275,1035,450,6,460,1,8,260,1.5,0.15,0.18,30,1,24470767.64,24470767.64,,,,
16467,2059,450,6,460,1,8,260,1.5,0.15,0.36,30,1,22604353.16,22604353.16,,,,
4179,523,450,6,460,1,8,260,1.5,0.3,0,30,1,26673136.73,26673136.73,,,,
12371,1547,450,6,460,1,8,260,1.5,0.3,0.18,30,1,24470767.64,24470767.64,,,,
20563,2571,450,6,460,1,8,260,1.5,0.3,0.36,30,1,22604353.16,22604353.16,,,,
1107,139,450,6,460,1,8,260,1.7,0.15,0,30,1,26673136.73,26673136.73,,,,
9299,1163,450,6,460,1,8,260,1.7,0.15,0.18,30,1,24470767.64,24470767.64,,,,
17491,2187,450,6,460,1,8,260,1.7,0.15,0.36,30,1,22604353.16,22604353.16,,,,
5203,651,450,6,460,1,8,260,1.7,0.3,0,30,1,26673136.73,26673136.73,,,,
13395,1675,450,6,460,1,8,260,1.7,0.3,0.18,30,1,24470767.64,24470767.64,,,,
21587,2699,450,6,460,1,8,260,1.7,0.3,0.36,30,1,22604353.16,22604353.16,,,,
2131,267,450,6,460,1,8,260,1.9,0.15,0,30,1,26673136.73,26673136.73,,,,
10323,1291,450,6,460,1,8,260,1.9,0.15,0.18,30,1,24470767.64,24470767.64,,,,
18515,2315,450,6,460,1,8,260,1.9,0.15,0.36,30,1,22604353.16,22604353.16,,,,
6227,779,450,6,460,1,8,260,1.9,0.3,0,30,1,26673136.73,26673136.73,,,,
14419,1803,450,6,460,1,8,260,1.9,0.3,0.18,30,1,24470767.64,24470767.64,,,,
22611,2827,450,6,460,1,8,260,1.9,0.3,0.36,30,1,22604353.16,22604353.16,,,,
3155,395,450,6,460,1,8,260,2.1,0.15,0,30,1,26673136.73,26673136.73,,,,
11347,1419,450,6,460,1,8,260,2.1,0.15,0.18,30,1,24470767.64,24470767.64,,,,
19539,2443,450,6,460,1,8,260,2.1,0.15,0.36,30,1,22604353.16,22604353.16,,,,
7251,907,450,6,460,1,8,260,2.1,0.3,0,30,1,26673136.73,26673136.73,,,,
15443,1931,450,6,460,1,8,260,2.1,0.3,0.18,30,1,24470767.64,24470767.64,,,,
23635,2955,450,6,460,1,8,260,2.1,0.3,0.36,30,1,22604353.16,22604353.16,,,,
85,11,450,6,460,1,8,290,1.5,0.15,0,30,1,26673136.73,26673136.73,,,,
8277,1035,450,6,460,1,8,290,1.5,0.15,0.18,30,1,24470767.64,24470767.64,,,,
16469,2059,450,6,460,1,8,290,1.5,0.15,0.36,30,1,22604353.16,22604353.16,,,,
4181,523,450,6,460,1,8,290,1.5,0.3,0,30,1,26673136.73,26673136.73,,,,
12373,1547,450,6,460,1,8,290,1.5,0.3,0.18,30,1,24470767.64,24470767.64,,,,
20565,2571,450,6,460,1,8,290,1.5,0.3,0.36,30,1,22604353.16,22604353.16,,,,
1109,139,450,6,460,1,8,290,1.7,0.15,0,30,1,26673136.73,26673136.73,,,,
9301,1163,450,6,460,1,8,290,1.7,0.15,0.18,30,1,24470767.64,24470767.64,,,,
17493,2187,450,6,460,1,8,290,1.7,0.15,0.36,30,1,22604353.16,22604353.16,,,,
5205,651,450,6,460,1,8,290,1.7,0.3,0,30,1,26673136.73,26673136.73,,,,
13397,1675,450,6,460,1,8,290,1.7,0.3,0.18,30,1,24470767.64,24470767.64,,,,
21589,2699,450,6,460,1,8,290,1.7,0.3,0.36,30,1,22604353.16,22604353.16,,,,
2133,267,450,6,460,1,8,290,1.9,0.15,0,30,1,26673136.73,26673136.73,,,,
10325,1291,450,6,460,1,8,290,1.9,0.15,0.18,30,1,24470767.64,24470767.64,,,,
18517,2315,450,6,460,1,8,290,1.9,0.15,0.36,30,1,22604353.16,22604353.16,,,,
6229,779,450,6,460,1,8,290,1.9,0.3,0,30,1,26673136.73,26673136.73,,,,
14421,1803,450,6,460,1,8,290,1.9,0.3,0.18,30,1,24470767.64,24470767.64,,,,
22613,2827,450,6,460,1,8,290,1.9,0.3,0.36,30,1,22604353.16,22604353.16,,,,
3157,395,450,6,460,1,8,290,2.1,0.15,0,30,1,26673136.73,26673136.73,,,,
11349,1419,450,6,460,1,8,290,2.1,0.15,0.18,30,1,24470767.64,24470767.64,,,,
19541,2443,450,6,460,1,8,290,2.1,0.15,0.36,30,1,22604353.16,22604353.16,,,,
7253,907,450,6,460,1,8,290,2.1,0.3,0,30,1,26673136.73,26673136.73,,,,
15445,1931,450,6,460,1,8,290,2.1,0.3,0.18,30,1,24470767.64,24470767.64,,,,
23637,2955,450,6,460,1,8,290,2.1,0.3,0.36,30,1,22604353.16,22604353.16,,,,
87,11,450,6,460,1,8,320,1.5,0.15,0,30,1,26673136.73,26673136.73,,,,
8279,1035,450,6,460,1,8,320,1.5,0.15,0.18,30,1,24470767.64,24470767.64,,,,
16471,2059,450,6,460,1,8,320,1.5,0.15,0.36,30,1,22604353.16,22604353.16,,,,
4183,523,450,6,460,1,8,320,1.5,0.3,0,30,1,26673136.73,26673136.73,,,,
12375,1547,450,6,460,1,8,320,1.5,0.3,0.18,30,1,24470767.64,24470767.64,,,,
20567,2571,450,6,460,1,8,320,1.5,0.3,0.36,30,1,22604353.16,22604353.16,,,,
1111,139,450,6,460,1,8,320,1.7,0.15,0,30,1,26673136.73,26673136.73,,,,
9303,1163,450,6,460,1,8,320,1.7,0.15,0.18,30,1,24470767.64,24470767.64,,,,
17495,2187,450,6,460,1,8,320,1.7,0.15,0.36,30,1,22604353.16,22604353.16,,,,
5207,651,450,6,460,1,8,320,1.7,0.3,0,30,1,26673136.73,26673136.73,,,,
13399,1675,450,6,460,1,8,320,1.7,0.3,0.18,30,1,24470767.64,24470767.64,,,,
21591,2699,450,6,460,1,8,320,1.7,0.3,0.36,30,1,22604353.16,22604353.16,,,,
2135,267,450,6,460,1,8,320,1.9,0.15,0,30,1,26673136.73,26673136.73,,,,
10327,1291,450,6,460,1,8,320,1.9,0.15,0.18,30,1,24470767.64,24470767.64,,,,
18519,2315,450,6,460,1,8,320,1.9,0.15,0.36,30,1,22604353.16,22604353.16,,,,
6231,779,450,6,460,1,8,320,1.9,0.3,0,30,1,26673136.73,26673136.73,,,,
14423,1803,450,6,460,1,8,320,1.9,0.3,0.18,30,1,24470767.64,24470767.64,,,,
22615,2827,450,6,460,1,8,320,1.9,0.3,0.36,30,1,22604353.16,22604353.16,,,,
3159,395,450,6,460,1,8,320,2.1,0.15,0,30,1,26673136.73,26673136.73,,,,
11351,1419,450,6,460,1,8,320,2.1,0.15,0.18,30,1,24470767.64,24470767.64,,,,
19543,2443,450,6,460,1,8,320,2.1,0.15,0.36,30,1,22604353.16,22604353.16,,,,
7255,907,450,6,460,1,8,320,2.1,0.3,0,30,1,26673136.73,26673136.73,,,,
15447,1931,450,6,460,1,8,320,2.1,0.3,0.18,30,1,24470767.64,24470767.64,,,,
23639,2955,450,6,460,1,8,320,2.1,0.3,0.36,30,1,22604353.16,22604353.16,,,,
82,11,450,6,460,1,12,230,1.5,0.15,0,30,1,26673136.73,26673136.73,,,,
8274,1035,450,6,460,1,12,230,1.5,0.15,0.18,30,1,24470767.64,24470767.64,,,,
16466,2059,450,6,460,1,12,230,1.5,0.15,0.36,30,1,22604353.16,22604353.16,,,,
4178,523,450,6,460,1,12,230,1.5,0.3,0,30,1,26673136.73,26673136.73,,,,
12370,1547,450,6,460,1,12,230,1.5,0.3,0.18,30,1,24470767.64,24470767.64,,,,
20562,2571,450,6,460,1,12,230,1.5,0.3,0.36,30,1,22604353.16,22604353.16,,,,
1106,139,450,6,460,1,12,230,1.7,0.15,0,30,1,26673136.73,26673136.73,,,,
9298,1163,450,6,460,1,12,230,1.7,0.15,0.18,30,1,24470767.64,24470767.64,,,,
17490,2187,450,6,460,1,12,230,1.7,0.15,0.36,30,1,22604353.16,22604353.16,,,,
5202,651,450,6,460,1,12,230,1.7,0.3,0,30,1,26673136.73,26673136.73,,,,
13394,1675,450,6,460,1,12,230,1.7,0.3,0.18,30,1,24470767.64,24470767.64,,,,
21586,2699,450,6,460,1,12,230,1.7,0.3,0.36,30,1,22604353.16,22604353.16,,,,
2130,267,450,6,460,1,12,230,1.9,0.15,0,30,1,26673136.73,26673136.73,,,,
10322,1291,450,6,460,1,12,230,1.9,0.15,0.18,30,1,24470767.64,24470767.64,,,,
18514,2315,450,6,460,1,12,230,1.9,0.15,0.36,30,1,22604353.16,22604353.16,,,,
6226,779,450,6,460,1,12,230,1.9,0.3,0,30,1,26673136.73,26673136.73,,,,
